mm,N,Def,Cont
"12,72769855","958,3000488","33,850262","28,9"
"12,73609815","957,220459","33,872601","28,9"
"12,74429844","957,7511597","33,894411","28,9"
"12,75289827","956,6980591","33,917283","28,9"
"12,76109857","957,8280029","33,939092","28,9"
"12,76939852","957,895813","33,961166","28,9"
"12,77759788","957,1504517","33,982973","28,9"
"12,78599841","958,2432251","34,005315","28,9"
"12,79459824","958,2868652","34,028187","28,9"
"12,80259923","959,390686","34,049466","29,0"
"12,81099883","958,1504517","34,071805","28,9"
"12,8191982","958,3804321","34,093612","28,9"
"12,82779896","959,0013428","34,116487","29,0"
"12,83619856","958,1992798","34,138826","28,9"
"12,84429827","958,9379272","34,160368","29,0"
"12,85269787","957,3547363","34,182707","28,9"
"12,86079851","956,8887939","34,204251","28,9"
"12,869498","958,8560181","34,227388","29,0"
"12,87779888","957,3095703","34,249465","28,9"
"12,88609882","957,5524292","34,271539","28,9"
"12,89429819","957,9887695","34,293346","28,9"
"12,90259813","959,1051025","34,315421","29,0"
"12,9111989","957,6243896","34,338295","28,9"
"12,91939826","959,4285278","34,360102","29,0"
"12,92769914","958,6657104","34,382179","28,9"
"12,9358985","958,0618286","34,403985","28,9"
"12,94449927","956,8188477","34,426860","28,9"
"12,95289887","959,355896","34,449199","29,0"
"12,96099858","958,0839844","34,470741","28,9"
"12,96939818","958,8884888","34,493080","29,0"
"12,97759847","959,0090942","34,514890","29,0"
"12,98629889","958,0783691","34,538029","28,9"
"12,9943986","958,0247803","34,559571","28,9"
"13,00269855","960,5708618","34,581645","29,0"
"13,01089884","958,2564087","34,603454","28,9"
"13,01929844","958,1849365","34,625794","28,9"
"13,02789827","958,866394","34,648666","29,0"
"13,03609857","958,322998","34,670475","28,9"
"13,04439851","960,1818237","34,692549","29,0"
"13,05249916","958,9334717","34,714094","29,0"
"13,06109899","958,2606812","34,736965","28,9"
"13,06949859","960,2433472","34,759305","29,0"
"13,07769888","959,0930176","34,781114","29,0"
"13,08599883","959,574585","34,803188","29,0"
"13,09429785","959,7778931","34,825260","29,0"
"13,10289861","958,5637207","34,848135","28,9"
"13,11109797","959,8373413","34,869941","29,0"
"13,11939885","959,2296143","34,892018","29,0"
"13,12759822","960,2730713","34,913825","29,0"
"13,13599875","959,881897","34,936167","29,0"
"13,14449893","961,102478","34,958774","29,0"
"13,15269829","960,449585","34,980581","29,0"
"13,16109882","960,9271851","35,002922","29,0"
"13,16919853","960,125","35,024464","29,0"
"13,17779837","958,7058105","35,047336","28,9"
"13,18609924","962,8740234","35,069413","29,1"
"13,19439919","960,5332031","35,091487","29,0"
"13,20269821","961,2694092","35,113559","29,0"
"13,2108985","960,659668","35,135368","29,0"
"13,21959892","959,5977173","35,158508","29,0"
"13,22769863","960,8800049","35,180050","29,0"
"13,23599764","960,5373535","35,202121","29,0"
"13,24429852","960,1726074","35,224198","29,0"
"13,25269905","961,2269897","35,246540","29,0"
"13,26119923","962,0070801","35,269147","29,0"
"13,2693986","961,3999634","35,290954","29,0"
"13,27769854","961,328186","35,313028","29,0"
"13,28589791","961,0042114","35,334835","29,0"
"13,29449867","962,49646","35,357709","29,1"
"13,30279862","963,8539429","35,379784","29,1"
"13,31109857","959,6678467","35,401858","29,0"
"13,31929886","963,0802612","35,423667","29,1"
"13,32759881","963,0507202","35,445742","29,1"
"13,33629922","961,4133301","35,468881","29,0"
"13,344398","961,7786255","35,490420","29,0"
"13,35279853","962,8968506","35,512762","29,1"
"13,36089918","962,0368042","35,534306","29,0"
"13,36939936","963,4631958","35,556913","29,1"
"13,37779896","962,7582397","35,579253","29,1"
"13,38599832","962,1534424","35,601059","29,1"
"13,39439885","962,7221069","35,623401","29,1"
"13,40249856","961,0032959","35,644943","29,0"
"13,41119898","961,4362793","35,668082","29,0"
"13,41949799","962,1835938","35,690154","29,1"
"13,42769922","961,2167358","35,711966","29,0"
"13,43599917","962,3658447","35,734040","29,1"
"13,44419853","961,583252","35,755847","29,0"
"13,45289895","963,9332275","35,778987","29,1"
"13,46109831","963,8284912","35,800793","29,1"
"13,46939826","964,8950806","35,822868","29,1"
"13,47759855","962,673584","35,844677","29,1"
"13,4860978","963,5317993","35,867281","29,1"
"13,49459798","963,5614624","35,889888","29,1"
"13,50269863","964,6837769","35,911433","29,1"
"13,51109916","963,5824585","35,933774","29,1"
"13,51919794","962,2329102","35,955314","29,1"
"13,52789835","964,0849609","35,978453","29,1"
"13,53609865","962,1228638","36,000262","29,0"
"13,5443986","962,6236572","36,022337","29,1"
"13,55259889","962,3185425","36,044146","29,1"
"13,56089884","965,2225952","36,066220","29,1"
"13,56949867","964,5031128","36,089092","29,1"
"13,57769897","963,581543","36,110902","29,1"
"13,58599798","964,5720215","36,132973","29,1"
"13,59419828","962,367981","36,154783","29,1"
"13,60279811","964,3494263","36,177655","29,1"
"13,61109806","964,3631592","36,199729","29,1"
"13,61939893","963,7496338","36,221806","29,1"
"13,62769888","964,4954834","36,243880","29,1"
"13,63589825","963,5697632","36,265687","29,1"
"13,64449901","965,3662109","36,288561","29,1"
"13,65279896","964,8511353","36,310636","29,1"
"13,66099832","963,5960693","36,332442","29,1"
"13,66929827","965,237915","36,354517","29,1"
"13,6776988","965,5717163","36,376859","29,2"
"13,68619805","965,0168457","36,399463","29,1"
"13,69439834","965,6966553","36,421272","29,2"
"13,70269829","965,28125","36,443347","29,1"
"13,71089858","965,7006226","36,465156","29,2"
"13,71949842","965,4836426","36,488028","29,2"
"13,72779836","965,3154297","36,510102","29,1"
"13,73599773","966,8884888","36,531909","29,2"
"13,73979845","-27,0353508","36,542017","-0,8"
