mm,N,Def,Cont
"1,166603253","691,9237061","3,0","23,6"
"1,169603159","695,5012207","3,0","23,8"
"1,173203187","694,3343506","3,1","23,7"
"1,176403211","695,3068237","3,1","23,7"
"1,17980312","697,7009277","3,1","23,8"
"1,183003261","697,8135376","3,1","23,8"
"1,186403171","701,4099121","3,1","24,0"
"1,189803196","702,5754395","3,1","24,0"
"1,193103222","703,3217773","3,1","24,0"
"1,196503248","705,2188721","3,1","24,1"
"1,199803156","706,3449707","3,1","24,1"
"1,203203299","709,1073608","3,1","24,2"
"1,206603208","710,6626587","3,1","24,3"
"1,209903117","710,696228","3,2","24,3"
"1,213203258","711,0314941","3,2","24,3"
"1,216403166","712,1855469","3,2","24,3"
"1,219903193","715,5661011","3,2","24,4"
"1,223103217","717,2026367","3,2","24,5"
"1,226503127","717,5331421","3,2","24,5"
"1,229803268","719,3795776","3,2","24,6"
"1,233103177","719,9720459","3,2","24,6"
"1,236403202","722,3574219","3,2","24,7"
"1,239603226","722,4034424","3,2","24,7"
"1,243103137","725,3432617","3,2","24,8"
"1,246303277","725,6384277","3,2","24,8"
"1,249803188","726,3623047","3,3","24,8"
"1,252903095","730,0778809","3,3","24,9"
"1,256503122","731,2421875","3,3","25,0"
"1,259603146","731,951355","3,3","25,0"
"1,263203173","732,4091797","3,3","25,0"
"1,266203196","734,3103638","3,3","25,1"
"1,269803224","736,638916","3,3","25,2"
"1,272903247","737,9049072","3,3","25,2"
"1,276503275","739,3708496","3,3","25,3"
"1,279703183","740,4039917","3,3","25,3"
"1,283203209","741,5541992","3,3","25,3"
"1,286303233","744,0137939","3,3","25,4"
"1,28990326","744,7249756","3,4","25,4"
"1,293003284","745,7891846","3,4","25,5"
"1,296503194","747,4849243","3,4","25,5"
"1,299703218","748,5960693","3,4","25,6"
"1,303203129","750,9633179","3,4","25,6"
"1,306403153","750,8409424","3,4","25,6"
"1,309803179","752,4660034","3,4","25,7"
"1,313103204","756,2944336","3,4","25,8"
"1,31650323","756,3205566","3,4","25,8"
"1,319803139","758,2241211","3,4","25,9"
"1,323203281","759,5709839","3,4","25,9"
"1,32650319","759,6276245","3,5","25,9"
"1,329903216","762,2838745","3,5","26,0"
"1,333203241","763,8220825","3,5","26,1"
"1,33660315","764,9094849","3,5","26,1"
"1,339903175","766,2532349","3,5","26,2"
"1,343303201","768,7319336","3,5","26,3"
"1,346503226","769,5667725","3,5","26,3"
"1,349903135","771,2765503","3,5","26,3"
"1,353103159","772,7497559","3,5","26,4"
"1,356503185","772,7476196","3,5","26,4"
"1,35980321","774,5524902","3,5","26,5"
"1,363103236","776,1730347","3,5","26,5"
"1,366403144","778,0510864","3,6","26,6"
"1,369703169","779,5189209","3,6","26,6"
"1,373203196","780,4609375","3,6","26,7"
"1,37630322","781,470459","3,6","26,7"
"1,379903247","784,1578979","3,6","26,8"
"1,38290327","783,6347046","3,6","26,8"
"1,386603182","786,866394","3,6","26,9"
"1,389603204","787,8571167","3,6","26,9"
"1,393203232","790,0819702","3,6","27,0"
"1,396303255","790,5787964","3,6","27,0"
"1,399803166","792,9501343","3,6","27,1"
"1,402903189","792,597229","3,7","27,1"
"1,406503217","795,4412842","3,7","27,2"
"1,409603124","795,9036865","3,7","27,2"
"1,413103151","797,1572266","3,7","27,2"
